ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;GFTS8129 Футболка для девочек Белый(2);Футболка для девочек полуприлегающего силуэта. Воротник узкая стойка с рюшей из основной ткани по верхнему краю. Сзади застежка на петлю пуговицу. Перед с отрезной кокеткой, по центру которой имитация планки с пуговицами. По краям вдоль планки вшиты рюши из основной ткани. Бантик из репсовой ленты закреплен пуговицей из жемчуга со стразами, застежка на кнопку сзади воротника.Состав: 93%хлопок 7%эластанВозрастная группа: Дети  (12-14)Сезон: ШколаКоллекция: ШКОЛА;758.0;15;;https://optom-brend.ru/image/data/transfer/pelican/985740.jpg https://optom-brend.ru/image/data/transfer/pelican/985744.jpg https://optom-brend.ru/image/data/transfer/pelican/985741.jpg;"12;13;14"
;GFS8078 Юбка для девочек Синий(41);Юбка для девочек. Новая модель юбки — романтичная, летящая. Пышность юбки формируется за счет глубоких встречных складок. Эластичная резина в поясе обеспечивает комфортное ношение и посадку на любую фигуру.Состав: 65%вискоза 30%полиамид 5%эластанВозрастная группа: Дети  (12-14)Сезон: Школа;1401.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16490649553.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649571.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649592.jpg;"12;13;14"
;GFS7078 Юбка для девочек Синий(41);Юбка для девочек. Новая модель юбки — романтичная, летящая. Пышность юбки формируется за счет глубоких встречных складок. Эластичная резина в поясе обеспечивает комфортное ношение и посадку на любую фигуру.Состав: 65%вискоза 30%полиамид 5%эластанВозрастная группа: Дети  (7-11)Сезон: Школа;1401.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16490649503.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649521.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649542.jpg;"10;11;6;7;8;9"
;GFP8111 Брюки для девочек Синий(41);Брюки для девочек из плотного мягкого трикотажа, прилегающие по бедрам и прямые от колена до низа. Новинка. Имитация карманов и гульфика. Пояс на резинке, внутренний шнурок для регулировки объема.Состав: 60%вискоза 35%полиамид 5%эластанВозрастная группа: Дети  (12-14)Сезон: Школа;1634.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16490649223.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649241.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649262.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649274.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649295.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16490649316.jpg;"12;13;14"
;BWCJ8063 Сорочка верхняя для мальчиков Голубой(9);Сорочка для мальчиков Regular Fit. Воротник типа Windsor.Состав: 60%хлопок 40%полиэстерВозрастная группа: Дети  (12-14)Сезон: Школа ;1109.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16482014593.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16481995711.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16482014614.jpg;"12"
;BWCT8056 Сорочка верхняя для мальчиков Белый(2);Сорочка для мальчиков Regular Fit. Воротник типа Windsor.Состав: 60%хлопок 40%полиэстерВозрастная группа: Дети  (12-14)Сезон: Школа ;1109.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16482002803.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16482002821.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16482002842.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16482002864.jpg;"12;13;14"
;BWCJ7046 Сорочка верхняя для мальчиков Синий(41);Сорочка для мальчиков Regular Fit. Воротник типа Windsor и нагрудным карманом.Состав: 60%хлопок 40%полиэстерВозрастная группа: Дети  (7-11)Сезон: Школа ;1050.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16482002753.jpg;"10;11;7;8;9"
;BWCJ8046 Сорочка верхняя для мальчиков Белый(2);Сорочка для мальчиков Regular Fit. Воротник типа Windsor и нагрудным карманом.Состав: 60%хлопок 40%полиэстерВозрастная группа: Дети  (12-14)Сезон: Школа ;1109.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16481995603.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16481995621.jpg;"12;13;14"
;BWP8094 Брюки для мальчиков Черный(49);Комфортные брюки для мальчиков из очень приятной костюмной смесовой ткани. Сочетание классической формы с легкими штрихами джинсового стиля. Функциональная застежка-гульфик, шлевки, внутри регулировка по поясу резиновым шнуром.Состав: 52%вискоза 44%полиэстер 4%эластанВозрастная группа: Дети  (12-14)Сезон: Школа;2159.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16480524843.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16480524861.jpg;"12;13;14"
;BWP8094 Брюки для мальчиков Темно-синий(54);Комфортные брюки для мальчиков из очень приятной костюмной смесовой ткани. Сочетание классической формы с легкими штрихами джинсового стиля. Функциональная застежка-гульфик, шлевки, внутри регулировка по поясу резиновым шнуром.Состав: 52%вискоза 44%полиэстер 4%эластанВозрастная группа: Дети  (12-14)Сезон: Школа;2159.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16480524733.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16480524741.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16480524762.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16480524774.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16480524795.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16480524816.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16480524827.jpg;"12;13;14"
