ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;BZXL3133 Куртка для мальчиков Cиний(41);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. НОВИНКА! Куртка осенняя удлиненная на синтепоне. Новый объем, новая силуэтная форма, слегка зауженная к низу, новая мягкая линия плеча. Колорблокинг. Двухшовный неотстегивающийся капюшон с регулировкой объема. Карман для фиксации уступа капюшона. Курточная ткань с двусторонним водоотталкивающим покрытием. Тракторная молния. Боковые карманы на молнии, с ограничителями. Внутренний шнур со стоппером регулирует объем куртки по низу. Манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 100%хлопок, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: SUPERСИЛА!;1076.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196122333.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122341.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122362.jpg;"2;3;4;5"
;BZXL3133/1 Куртка для мальчиков Синий(41);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. НОВИНКА! Куртка осенняя удлиненная на синтепоне. Новый объем, новая силуэтная форма, слегка зауженная к низу, новая мягкая линия плеча. Колорблокинг. Двухшовный неотстегивающийся капюшон с регулировкой объема. Воротник изнутри отделан рибаной. Карман для фиксации уступа капюшона. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Боковые карманы на молнии, с ограничителями. Нагрудный карман на молнии, с листочкой. Внутренний шнур со стоппером регулирует объем куртки по низу. Манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: SUPERСИЛА!;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196122413.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122431.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122442.jpg;"2;3;4;5;6"
;BZXL3134 Куртка для мальчиков Темно-синий(54);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. НОВИНКА! Куртка осенняя удлиненная на синтепоне. Новый объем, новая силуэтная форма, слегка зауженная к низу, новая мягкая линия плеча. Двухшовный неотстегивающийся капюшон с регулировкой объема. Карман для фиксации уступа капюшона. Курточная ткань с двусторонним водоотталкивающим покрытием. Тракторная молния. Боковые карманы на молнии, с ограничителями. Внутренний шнур со стоппером регулирует объем куртки по низу. Манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ПЕРЕХОДИ НА ТЁМНУЮ СТОРОНУ;1076.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196122473.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122481.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122502.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122524.jpg;"2;3;4;5;6"
;BZXL3134/1 Куртка для мальчиков Темно-синий(54);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. Куртка осенняя на синтепоне, прямого силуэта, с удлиненной по низу спинкой. Колорблокинг. Двухшовный неотстегивающийся капюшон с регулировкой объема. Карман для фиксации уступа капюшона. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Боковые карманы на молнии, с листочкой. Внутренний шнур со стоппером регулирует объем куртки по низу. Манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ПЕРЕХОДИ НА ТЁМНУЮ СТОРОНУ;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196122553.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122561.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122582.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122604.jpg;"2;3;5"
;BZXL3194 Куртка для мальчиков Синий(41);Куртка осенняя для мальчиков прямого силуэта с удлиненной понизу спинкой. Утеплитель синтепон 200гр/м2. Курточная ткань с двусторонним водоотталкивающим покрытием. Подклад из хлопкового трикотажа по стану и в капюшоне, из тонкого полиэстера в рукавах. Перед и спинка с отрезной верхней частью контрастного цвета, имитирующей отлетную кокетку. Новинка! В верхней части переда используется термостежка. Двухшовный неотстегивающийся капюшон, переходящий в стойку воротника с регулировкой объема. Молния с двумя слайдерами. Широкая ветрозащитная планка на кнопках с крупным шрифтовым и световозвращающим принтом. Перевод: Подписывайся. Регулировка объема по низу внутренним шнуром со стоппером. Большие накладные карманы с клапаном на кнопке. Внутренний воротник и манжеты по низу рукава из рибаны. Пата для регулировки рукава на липе. Резиновые нашивки. Световозвращающий принт. Рекомендуемый температурный режим: не ниже -15°С.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: шариковый 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЛАЙК ЗА ПРАНК;1369.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196123003.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123021.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123042.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123064.jpg;"2;3;4;5;6"
;BZXL4133/1 Куртка для мальчиков Синий(41);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. НОВИНКА! Куртка осенняя удлиненная на синтепоне. Новый объем, новая силуэтная форма, слегка зауженная к низу, новая мягкая линия плеча. Колорблокинг. Двухшовный неотстегивающийся капюшон с регулировкой объема. Воротник изнутри отделан рибаной. Карман для фиксации уступа капюшона. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Боковые карманы на молнии, с ограничителями. Нагрудный карман на молнии, с листочкой. Внутренний шнур со стоппером регулирует объем куртки по низу. Манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (7-11)Сезон: ОсеньКоллекция: SUPERСИЛА!;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196123383.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123391.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123412.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123434.jpg;"7"
;BZXW3192/1 Куртка для мальчиков Зеленый(12);Зимний пуховик для мальчиков чуть увеличенного объема. Прямой удлиненный силуэт с мягкой линией плеча. Утеплитель экопух. В рукавах дополнительный слой тонкого синтепона. Курточная ткань с двусторонним водоотталкивающим покрытием. Флисовый подклад по стану, воротнике и в капюшоне. Подклад из тонкого полиэстера в рукавах. Двухшовный неотстегивающийся капюшон с регулировкой объема и двумя кнопками. Внутренние манжеты рукава из рибаны. Широкая ветрозащитная планка с застежками на кнопках. Декоративная репсовая тесьма с принтом вдоль застежки куртки. Внутри куртки по линии талии кулиска для регулировки силуэта. Функциональные карманы с листочкой, внутренняя подкладка карманов из флиса. Декоративная тесьма, выходящая из люверсов на клапанах, имитирует кулиску. Перевод надписи: Мой лес. Мои правила. Центральная тракторная молния с двумя слайдерами. На правом рукаве и сзади на спинке светоотражающие элементы. На левом рукаве резиновая нашивка и светоотражающий текст. Перевод Мой лес. Мои правила. Рекомендуемый температурный режим: не ниже -25°С.Состав: 100%полиэстер, подклад: 100%полиэстер, утеплитель: экопух 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЗимаКоллекция: ГОНИМ НА СЕВЕР!;1564.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196123953.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123971.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196123982.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196124004.jpg;"3"
;BZXW3193/1 Куртка для мальчиков Синий(41);Зимний пуховик для мальчиков прямого силуэта, удлиненный, с перепадом длин между спинкой и передом, функциональными молниями по бокам. Утеплитель экопух. В рукавах дополнительный слой тонкого синтепона. Курточная ткань с двусторонним водоотталкивающим покрытием. Флисовый подклад по стану, в капюшоне и на воротнике. Подклад из тонкого полиэстера в рукавах. Двухшовный неотстегивающийся капюшон с регулировкой объема, с декоративной рибаной по краю. Внутренние манжеты рукава из рибаны. Широкая ветрозащитная планка с застежками на липучках и светоотражающим принтом. Перевод надписи: Нереальный. Центральная тракторная молния с двумя слайдерами. Карманы с листочкой. Пуллеры из тесьмы с аббревиатурой Pelican. На листочках и внизу спинки светоотражающий принт. Рекомендуемый температурный режим: не ниже -25°С.Состав: 100%полиэстер, подклад: 100%полиэстер, утеплитель: экопух 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЗимаКоллекция: DIGITAL UNREAL;1467.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196124063.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196124081.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196124102.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196124124.jpg;"3"
;BFXS3161 Куртка для мальчиков Зеленый(12);Куртка для мальчиков. Куртка из облегченного флиса. Застежка молния декорирована кантами из рибаны. Карманы в боковых швах. Отделка воротника эластичной тесьмой, резиновая нашивка с надписью «ТРОПИЧЕСКИЙ НЕОН».Состав: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: TROPIC NEON;489.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196128743.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196128761.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196128782.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196128804.jpg;"1"
;BFXS3164 Куртка для мальчиков Красный(18);Куртка для мальчиков. Куртка с мягкой линией плеча из облегченного флиса. Застежка - тракторная молния контрастного цвета, удобные карманы с молниями в цвет ткани. На всех молниях длинные пуллеры из декоративной тесьмы с текстом Давай пошумим!.Состав: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: НАПРОЛОМ;587.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196128813.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196128831.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196128852.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196128874.jpg;"1;3;4"
